Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 07/10  04:00:00,0.612572803,0.018501359,0,0,0.072814538,0.023380828,0.096195365,0.023380828,0.060966055,0.013133707,0.073600834,0.268605726,0.083427116
 07/10  05:00:00,0.754238649,0.02064603,0,0,0.061732436,0.019942134,0.081674569,0.019942134,0.064174796,0.013824955,0.085460359,0.299742403,0.192717567
 07/10  06:00:00,1.083200811,0.023854457,0,0,0.060125941,0.019307181,0.079433122,0.019307181,0.089844728,0.019354937,0.135831743,0.34632287,0.395769411
 07/10  07:00:00,1.318138705,0.025347148,0,0,0.062008579,0.019913082,0.081921661,0.019913082,0.147602041,0.031797395,0.209298552,0.367993997,0.447881059
 07/10  08:00:00,1.275935642,0.02142955,0,0,0.084519924,0.026754858,0.111274782,0.026754858,0.11230587,0.024193663,0.269902798,0.311117668,0.43049686
 07/10  09:00:00,1.260410022,0.01823828,0,0,0.14584841,0.044634931,0.190483342,0.044634931,0.060966055,0.013133707,0.330854517,0.264786294,0.383542106
 07/10  10:00:00,1.388293573,0.018667214,0,0,0.279397761,0.082044914,0.361442675,0.082044914,0.051339839,0.011059963,0.346769243,0.271013629,0.330024224
 07/10  11:00:00,1.480655613,0.018672933,0,0,0.377366278,0.108478976,0.485845255,0.108478976,0.051339839,0.011059963,0.361069092,0.27109666,0.283600805
 07/10  12:00:00,1.609093388,0.018358381,0,0,0.519552291,0.146024905,0.665577196,0.146024905,0.051339839,0.011059963,0.350527101,0.266529948,0.247415341
 07/10  13:00:00,1.677274062,0.018993204,0,0,0.600954669,0.174915417,0.775870086,0.174915417,0.051339839,0.011059963,0.31944517,0.275746404,0.2271686
 07/10  14:00:00,1.723115304,0.02006268,0,0,0.656820906,0.195262424,0.85208333,0.195262424,0.051339839,0.011059963,0.294631346,0.291273227,0.206083601
 07/10  15:00:00,1.976600268,0.021177908,0,0,0.840015732,0.239059041,1.079074773,0.239059041,0.051339839,0.011059963,0.301544743,0.307464298,0.209472652
 07/10  16:00:00,2.334887957,0.025049754,0,0,1.024308959,0.284838868,1.309147826,0.284838868,0.054548572,0.011751213,0.34346013,0.363676378,0.235659838
 07/10  17:00:00,2.760622962,0.030431447,0,0,1.179129434,0.331352289,1.510481723,0.331352289,0.064174796,0.013824955,0.420322531,0.441808677,0.293366279
 07/10  18:00:00,2.851373481,0.033039367,0,0,1.143543366,0.325372981,1.468916347,0.325372981,0.102679677,0.022119926,0.383153985,0.479670875,0.34818867
 07/10  19:00:00,2.743204697,0.034103124,0,0,1.02026324,0.299631141,1.319894382,0.299631141,0.195733083,0.042166115,0.315283627,0.495114667,0.358368825
 07/10  20:00:00,2.575321845,0.035275544,0,0,0.768285276,0.241157074,1.00944235,0.241157074,0.352961396,0.076037246,0.282131328,0.51213605,0.325969476
 07/10  21:00:00,2.529137375,0.03445199,0,0,0.636604471,0.201447183,0.838051654,0.201447183,0.510189629,0.109908395,0.267221753,0.500179566,0.286942377
 07/10  22:00:00,2.102410606,0.029813782,0,0,0.524914405,0.16462748,0.689541885,0.16462748,0.426762337,0.091935944,0.216614016,0.432841314,0.22807111
 07/10  23:00:00,1.576027818,0.025907622,0,0,0.389315683,0.123149295,0.512464978,0.123149295,0.295204003,0.063594789,0.147046288,0.376131048,0.164942712
 07/10  24:00:00,1.088980696,0.02142955,0,0,0.289035873,0.090634479,0.379670352,0.090634479,0.154019476,0.033179897,0.097980898,0.311117668,0.096368404
 07/11  01:00:00,0.831808048,0.01973097,0,0,0.203121969,0.064246644,0.267368612,0.064246644,0.093053485,0.020046189,0.083557222,0.286457421,0.064681119
 07/11  02:00:00,0.700815586,0.019502206,0,0,0.150794065,0.047695346,0.198489411,0.047695346,0.060966055,0.013133707,0.071716944,0.283136175,0.056729293
 07/11  03:00:00,0.645913937,0.019227688,0,0,0.116039172,0.036702018,0.15274119,0.036702018,0.060966055,0.013133707,0.064227478,0.279150681,0.059050826
 07/11  04:00:00,0.63848906,0.018501359,0,0,0.092877563,0.029376153,0.122253716,0.029376153,0.060966055,0.013133707,0.073600834,0.268605726,0.083285021
 07/11  05:00:00,0.792865953,0.02064603,0,0,0.091735313,0.029015158,0.120750471,0.029015158,0.064174796,0.013824955,0.085460359,0.299742403,0.19226897
 07/11  06:00:00,1.160235366,0.023854457,0,0,0.119647638,0.037845143,0.157492781,0.037845143,0.089844728,0.019354937,0.135831743,0.34632287,0.394744307
 07/11  07:00:00,1.406242967,0.025347148,0,0,0.13007641,0.041146267,0.171222677,0.041146267,0.147602041,0.031797395,0.209298552,0.367993997,0.446684306
 07/11  08:00:00,1.340708255,0.02142955,0,0,0.135453181,0.04175972,0.177212902,0.04175972,0.11230587,0.024193663,0.269902798,0.311117668,0.429331354
 07/11  09:00:00,1.273175627,0.01823828,0,0,0.156453225,0.047842738,0.204295963,0.047842738,0.060966055,0.013133707,0.330854517,0.264786294,0.38249509
 07/11  10:00:00,1.338435211,0.018667214,0,0,0.239869158,0.072614318,0.312483476,0.072614318,0.051339839,0.011059963,0.346769243,0.271013629,0.329125061
 07/11  11:00:00,1.458456227,0.018672933,0,0,0.358100974,0.106306897,0.464407871,0.106306897,0.051339839,0.011059963,0.361069092,0.27109666,0.282838802
 07/11  12:00:00,1.57204584,0.018358381,0,0,0.487463325,0.141721281,0.629184606,0.141721281,0.051339839,0.011059963,0.350527101,0.266529948,0.246760383
 07/11  13:00:00,1.752783554,0.018993204,0,0,0.665151153,0.186815466,0.851966619,0.186815466,0.051339839,0.011059963,0.31944517,0.275746404,0.22658156
 07/11  14:00:00,1.853130539,0.02006268,0,0,0.765028824,0.217593411,0.982622235,0.217593411,0.051339839,0.011059963,0.294631346,0.291273227,0.20555993
 07/11  15:00:00,2.130227959,0.021177908,0,0,0.967731347,0.265499583,1.233230929,0.265499583,0.051339839,0.011059963,0.301544743,0.307464298,0.208944187
 07/11  16:00:00,2.260192189,0.025049754,0,0,0.954728402,0.280327996,1.235056398,0.280327996,0.054548572,0.011751213,0.34346013,0.363676378,0.235055498
 07/11  17:00:00,2.699099908,0.030431447,0,0,1.128747813,0.320968397,1.44971621,0.320968397,0.064174796,0.013824955,0.420322531,0.441808677,0.292608739
 07/11  18:00:00,2.693963588,0.033039367,0,0,1.011939789,0.300460272,1.312400061,0.300460272,0.102679677,0.022119926,0.383153985,0.479670875,0.347295064
 07/11  19:00:00,2.539679927,0.034103124,0,0,0.853861423,0.263419624,1.117281047,0.263419624,0.195733083,0.042166115,0.315283627,0.495114667,0.35745739
 07/11  20:00:00,2.516708807,0.035275544,0,0,0.725716403,0.225942983,0.951659386,0.225942983,0.352961396,0.076037246,0.282131328,0.51213605,0.325139401
 07/11  21:00:00,2.485291566,0.03445199,0,0,0.604093598,0.190841707,0.794935305,0.190841707,0.510189629,0.109908395,0.267221753,0.500179566,0.286212917
 07/11  22:00:00,2.021598248,0.029813782,0,0,0.462110961,0.147175693,0.609286655,0.147175693,0.426762337,0.091935944,0.216614016,0.432841314,0.227513983
 07/11  23:00:00,1.529084019,0.025907622,0,0,0.353941123,0.111948762,0.465889884,0.111948762,0.295204003,0.063594789,0.147046288,0.376131048,0.164574007
 07/11  24:00:00,1.034358388,0.02142955,0,0,0.24707639,0.078146881,0.325223271,0.078146881,0.154019476,0.033179897,0.097980898,0.311117668,0.096193177
 07/12  01:00:00,0.795604604,0.01973097,0,0,0.175685622,0.055565676,0.231251298,0.055565676,0.093053485,0.020046189,0.083557222,0.286457421,0.06459499
 07/12  02:00:00,0.671729214,0.019502206,0,0,0.12874412,0.040719095,0.169463215,0.040719095,0.060966055,0.013133707,0.071716944,0.283136175,0.056669117
 07/12  03:00:00,0.618209158,0.019227688,0,0,0.094885894,0.030216805,0.125102698,0.030216805,0.060966055,0.013133707,0.064227478,0.279150681,0.058984539
 07/12  04:00:00,0.618577873,0.018501359,0,0,0.077726153,0.024752351,0.102478504,0.024752351,0.060966055,0.013133707,0.073600834,0.268605726,0.083149047
 07/12  05:00:00,0.780196416,0.02064603,0,0,0.082301128,0.02620996,0.108511089,0.02620996,0.064174796,0.013824955,0.085460359,0.299742403,0.191838815
 07/12  06:00:00,1.152184802,0.023854457,0,0,0.114088551,0.036335297,0.150423848,0.036335297,0.089844728,0.019354937,0.135831743,0.34632287,0.393762675
 07/12  07:00:00,1.353525323,0.025347148,0,0,0.090577736,0.029073905,0.119651641,0.029073905,0.147602041,0.031797395,0.209298552,0.367993997,0.445537698
 07/12  08:00:00,1.301514883,0.02142955,0,0,0.105695872,0.03343968,0.139135552,0.03343968,0.11230587,0.024193663,0.269902798,0.311117668,0.428215332
 07/12  09:00:00,1.253969996,0.01823828,0,0,0.142233407,0.043859628,0.186093036,0.043859628,0.060966055,0.013133707,0.330854517,0.264786294,0.381492387
 07/12  10:00:00,1.230846564,0.018667214,0,0,0.157559323,0.048196556,0.205755879,0.048196556,0.051339839,0.011059963,0.346769243,0.271013629,0.328264011
 07/12  11:00:00,1.339392849,0.018672933,0,0,0.265628306,0.080446019,0.346074325,0.080446019,0.051339839,0.011059963,0.361069092,0.27109666,0.28210897
 07/12  12:00:00,1.393564863,0.018358381,0,0,0.347259191,0.104071887,0.451331078,0.104071887,0.051339839,0.011059963,0.350527101,0.266529948,0.246132935
 07/12  13:00:00,1.359007609,0.018993204,0,0,0.349124257,0.109629195,0.458753452,0.109629195,0.051339839,0.011059963,0.31944517,0.275746404,0.226018782
 07/12  14:00:00,1.410275537,0.02006268,0,0,0.412837349,0.127431603,0.540268952,0.127431603,0.051339839,0.011059963,0.294631346,0.291273227,0.205058211
 07/12  15:00:00,1.441682597,0.021177908,0,0,0.414060671,0.13113128,0.545191951,0.13113128,0.051339839,0.011059963,0.301544743,0.307464298,0.208437803
 07/12  16:00:00,1.637399546,0.025049754,0,0,0.467247619,0.145594365,0.612841984,0.145594365,0.054548572,0.011751213,0.34346013,0.363676378,0.234477269
 07/12  17:00:00,1.936649407,0.030431447,0,0,0.526776026,0.161214949,0.687990976,0.161214949,0.064174796,0.013824955,0.420322531,0.441808677,0.291883472
 07/12  18:00:00,2.154958854,0.033039367,0,0,0.594256955,0.179993709,0.774250663,0.179993709,0.102679677,0.022119926,0.383153985,0.479670875,0.346439727
 07/12  19:00:00,2.178363913,0.034103124,0,0,0.579463246,0.177374854,0.7568381,0.177374854,0.195733083,0.042166115,0.315283627,0.495114667,0.356584323
 07/12  20:00:00,2.283702179,0.035275544,0,0,0.550000253,0.169447492,0.719447745,0.169447492,0.352961396,0.076037246,0.282131328,0.51213605,0.324344414
 07/12  21:00:00,2.371491334,0.03445199,0,0,0.52106785,0.160765743,0.681833593,0.160765743,0.510189629,0.109908395,0.267221753,0.500179566,0.285514398
 07/12  22:00:00,2.004140025,0.029813782,0,0,0.452706827,0.139654993,0.59236182,0.139654993,0.426762337,0.091935944,0.216614016,0.432841314,0.226980595
 07/12  23:00:00,1.527334857,0.025907622,0,0,0.354196729,0.110296979,0.464493707,0.110296979,0.295204003,0.063594789,0.147046288,0.376131048,0.164221021
 07/12  24:00:00,1.060407525,0.02142955,0,0,0.267992383,0.08344744,0.351439824,0.08344744,0.154019476,0.033179897,0.097980898,0.311117668,0.096025761
 07/13  01:00:00,0.820740195,0.01973097,0,0,0.195220932,0.061248218,0.25646915,0.061248218,0.093053485,0.020046189,0.083557222,0.286457421,0.064512728
 07/13  02:00:00,0.699774753,0.019502206,0,0,0.150386638,0.04717987,0.197566508,0.04717987,0.060966055,0.013133707,0.071716944,0.283136175,0.056611363
 07/13  03:00:00,0.644888942,0.019227688,0,0,0.115464594,0.036382779,0.151847373,0.036382779,0.060966055,0.013133707,0.064227478,0.279150681,0.058919649
 07/13  04:00:00,0.634408319,0.018501359,0,0,0.089969869,0.028469838,0.118439707,0.028469838,0.060966055,0.013133707,0.073600834,0.268605726,0.08301829
 07/13  05:00:00,0.789838471,0.02064603,0,0,0.090064,0.02850038,0.11856438,0.02850038,0.064174796,0.013824955,0.085460359,0.299742403,0.191427578
 07/13  06:00:00,1.157601174,0.023854457,0,0,0.119089793,0.037688646,0.156778439,0.037688646,0.089844728,0.019354937,0.135831743,0.34632287,0.392824457
 07/13  07:00:00,1.403242478,0.025347148,0,0,0.129482981,0.040981463,0.170464444,0.040981463,0.147602041,0.031797395,0.209298552,0.367993997,0.44444205
 07/13  08:00:00,1.315042723,0.02142955,0,0,0.117012707,0.036717024,0.153729731,0.036717024,0.11230587,0.024193663,0.269902798,0.311117668,0.427148993
 07/13  09:00:00,1.245350128,0.01823828,0,0,0.136052018,0.042378443,0.178430462,0.042378443,0.060966055,0.013133707,0.330854517,0.264786294,0.380535093
 07/13  10:00:00,1.300000733,0.018667214,0,0,0.211111776,0.064620146,0.275731922,0.064620146,0.051339839,0.011059963,0.346769243,0.271013629,0.327442138
 07/13  11:00:00,1.448561409,0.018672933,0,0,0.352419391,0.103519851,0.455939241,0.103519851,0.051339839,0.011059963,0.361069092,0.27109666,0.281412614
 07/13  12:00:00,1.564414203,0.018358381,0,0,0.483707815,0.13907104,0.622778855,0.13907104,0.051339839,0.011059963,0.350527101,0.266529948,0.245534497
 07/13  13:00:00,1.735816612,0.018993204,0,0,0.652643395,0.183455149,0.836098544,0.183455149,0.051339839,0.011059963,0.31944517,0.275746404,0.225482692
 07/13  14:00:00,1.819821323,0.02006268,0,0,0.736061093,0.214230656,0.950291749,0.214230656,0.051339839,0.011059963,0.294631346,0.291273227,0.2045812
 07/13  15:00:00,2.133342754,0.021177908,0,0,0.968080441,0.269254794,1.237335234,0.269254794,0.051339839,0.011059963,0.301544743,0.307464298,0.207954677
 07/13  16:00:00,2.321565283,0.025049754,0,0,1.002821993,0.294736977,1.29755897,0.294736977,0.054548572,0.011751213,0.34346013,0.363676378,0.23392602
 07/13  17:00:00,2.651039217,0.030431447,0,0,1.084445707,0.318627492,1.403073199,0.318627492,0.064174796,0.013824955,0.420322531,0.441808677,0.291191059
 07/13  18:00:00,2.768437982,0.033039367,0,0,1.073269192,0.315277531,1.388546722,0.315277531,0.102679677,0.022119926,0.383153985,0.479670875,0.345622796
 07/13  19:00:00,2.687296398,0.034103124,0,0,0.974443564,0.292159526,1.266603089,0.292159526,0.195733083,0.042166115,0.315283627,0.495114667,0.355751818
 07/13  20:00:00,2.620732854,0.035275544,0,0,0.807915308,0.24932113,1.057236437,0.24932113,0.352961396,0.076037246,0.282131328,0.51213605,0.323586397
 07/13  21:00:00,2.583552762,0.03445199,0,0,0.682148096,0.212413313,0.894561409,0.212413313,0.510189629,0.109908395,0.267221753,0.500179566,0.284848009
 07/13  22:00:00,2.136255978,0.029813782,0,0,0.552881383,0.172105209,0.724986592,0.172105209,0.426762337,0.091935944,0.216614016,0.432841314,0.226471776
 07/13  23:00:00,1.599785986,0.025907622,0,0,0.409012564,0.128269508,0.537282072,0.128269508,0.295204003,0.063594789,0.147046288,0.376131048,0.163883786
 07/13  24:00:00,1.075216883,0.02142955,0,0,0.278360918,0.088048841,0.366409759,0.088048841,0.154019476,0.033179897,0.097980898,0.311117668,0.095865184
 07/14  01:00:00,0.8259146,0.01973097,0,0,0.198831755,0.062890423,0.261722178,0.062890423,0.093053485,0.020046189,0.083557222,0.286457421,0.064434106
 07/14  02:00:00,0.705498686,0.019502206,0,0,0.154803618,0.048541776,0.203345394,0.048541776,0.060966055,0.013133707,0.071716944,0.283136175,0.056556411
 07/14  03:00:00,0.657106297,0.019227688,0,0,0.124946132,0.039178721,0.164124853,0.039178721,0.060966055,0.013133707,0.064227478,0.279150681,0.058859524
 07/14  04:00:00,0.657873154,0.018501359,0,0,0.108123624,0.033904333,0.142027957,0.033904333,0.060966055,0.013133707,0.073600834,0.268605726,0.082894875
 07/14  05:00:00,0.820361494,0.02064603,0,0,0.113794215,0.035683993,0.149478208,0.035683993,0.064174796,0.013824955,0.085460359,0.299742403,0.191036774
 07/14  06:00:00,1.196071568,0.023854457,0,0,0.1493153,0.046826462,0.196141761,0.046826462,0.089844728,0.019354937,0.135831743,0.34632287,0.391931529
 07/14  07:00:00,1.469162928,0.025347148,0,0,0.181473311,0.055955354,0.237428665,0.055955354,0.147602041,0.031797395,0.209298552,0.367993997,0.443398279
 07/14  08:00:00,1.373924644,0.02142955,0,0,0.163278641,0.050347865,0.213626506,0.050347865,0.11230587,0.024193663,0.269902798,0.311117668,0.426134138
 07/14  09:00:00,1.263232225,0.01823828,0,0,0.15073954,0.046485352,0.197224892,0.046485352,0.060966055,0.013133707,0.330854517,0.264786294,0.37962276
 07/14  10:00:00,1.285672052,0.018667214,0,0,0.201421008,0.060765976,0.262186984,0.060765976,0.051339839,0.011059963,0.346769243,0.271013629,0.326658394
 07/14  11:00:00,1.346412448,0.018672933,0,0,0.273317767,0.081136816,0.354454583,0.081136816,0.051339839,0.011059963,0.361069092,0.27109666,0.280748312
 07/14  12:00:00,1.397094273,0.018358381,0,0,0.353317192,0.102712928,0.45603012,0.102712928,0.051339839,0.011059963,0.350527101,0.266529948,0.244963303
 07/14  13:00:00,1.512821611,0.018993204,0,0,0.476678819,0.136936833,0.613615652,0.136936833,0.051339839,0.011059963,0.31944517,0.275746404,0.224970582
 07/14  14:00:00,1.646614406,0.02006268,0,0,0.605382306,0.172159143,0.77754145,0.172159143,0.051339839,0.011059963,0.294631346,0.291273227,0.204124582
 07/14  15:00:00,1.855356903,0.021177908,0,0,0.747295098,0.212515864,0.959810962,0.212515864,0.051339839,0.011059963,0.301544743,0.307464298,0.207493099
 07/14  16:00:00,2.210006179,0.025049754,0,0,0.931086119,0.255439785,1.186525904,0.255439785,0.054548572,0.011751213,0.34346013,0.363676378,0.233399982
 07/14  17:00:00,2.659538959,0.030431447,0,0,1.105121478,0.307110804,1.412232282,0.307110804,0.064174796,0.013824955,0.420322531,0.441808677,0.290531718
 07/14  18:00:00,2.786253639,0.033039367,0,0,1.101135856,0.306005291,1.407141147,0.306005291,0.102679677,0.022119926,0.383153985,0.479670875,0.344844028
 07/14  19:00:00,2.743251027,0.034103124,0,0,1.030361207,0.292990714,1.323351921,0.292990714,0.195733083,0.042166115,0.315283627,0.495114667,0.354957615
 07/14  20:00:00,2.69495494,0.035275544,0,0,0.873017544,0.259164132,1.132181677,0.259164132,0.352961396,0.076037246,0.282131328,0.51213605,0.322863244
 07/14  21:00:00,2.575829584,0.03445199,0,0,0.675536386,0.211937383,0.887473769,0.211937383,0.510189629,0.109908395,0.267221753,0.500179566,0.284212471
 07/14  22:00:00,2.132570393,0.029813782,0,0,0.549452691,0.172333635,0.721786326,0.172333635,0.426762337,0.091935944,0.216614016,0.432841314,0.225986456
 07/14  23:00:00,1.607056697,0.025907622,0,0,0.413932462,0.130941637,0.5448741,0.130941637,0.295204003,0.063594789,0.147046288,0.376131048,0.163562469
 07/14  24:00:00,1.105653966,0.02142955,0,0,0.301598799,0.095400314,0.396999113,0.095400314,0.154019476,0.033179897,0.097980898,0.311117668,0.095712914
 07/15  01:00:00,0.868293147,0.01973097,0,0,0.225901241,0.071453956,0.297355198,0.071453956,0.093053485,0.020046189,0.087504247,0.286457421,0.067232608
 07/15  02:00:00,0.732630679,0.019502206,0,0,0.171492993,0.054243671,0.225736664,0.054243671,0.060966055,0.013133707,0.074328183,0.283136175,0.058685895
 07/15  03:00:00,0.67591184,0.019227688,0,0,0.136198626,0.043079865,0.179278491,0.043079865,0.060966055,0.013133707,0.065592882,0.279150681,0.061146025
 07/15  04:00:00,0.66083956,0.018501359,0,0,0.10440547,0.033250598,0.137656068,0.033250598,0.060966055,0.013133707,0.076271989,0.268605726,0.087562014
 07/15  05:00:00,0.823880177,0.02064603,0,0,0.102416545,0.032618038,0.135034583,0.032618038,0.064174796,0.013824955,0.089557052,0.299742403,0.204902389
 07/15  06:00:00,1.216241682,0.023854457,0,0,0.131786391,0.041973132,0.173759523,0.041973132,0.089844728,0.019354937,0.146457255,0.34632287,0.423858369
 07/15  07:00:00,1.48521841,0.025347148,0,0,0.14761851,0.046698104,0.194316614,0.046698104,0.147602041,0.031797395,0.230459914,0.367993997,0.48140445
 07/15  08:00:00,1.404401327,0.02142955,0,0,0.131454681,0.041227582,0.172682263,0.041227582,0.11230587,0.024193663,0.302340099,0.311117668,0.465117764
 07/15  09:00:00,1.318823598,0.01823828,0,0,0.131907153,0.040669719,0.172576872,0.040669719,0.060966055,0.013133707,0.375885576,0.264786294,0.414831094
 07/15  10:00:00,1.307132596,0.018667214,0,0,0.155766261,0.047147859,0.20291412,0.047147859,0.051339839,0.011059963,0.397685472,0.271013629,0.356475573
 07/15  11:00:00,1.348827918,0.018672933,0,0,0.215793513,0.064045431,0.279838944,0.064045431,0.051339839,0.011059963,0.413557851,0.27109666,0.305290661
